1751, 291667, -2310, -1155, 
1752, 291833, -2516, -1258, 
1753, 292000, -2715, -1357, 
1754, 292167, -2907, -1453, 
1755, 292333, -3091, -1545, 
1756, 292500, -3266, -1633, 
1757, 292667, -3433, -1716, 
1758, 292833, -3590, -1795, 
1759, 293000, -3737, -1868, 
1760, 293167, -3874, -1937, 
1761, 293333, -4001, -2000, 
1762, 293500, -4116, -2058, 
1763, 293667, -4220, -2110, 
1764, 293833, -4313, -2156, 
1765, 294000, -4394, -2197, 
1766, 294167, -4462, -2231, 
1767, 294333, -4519, -2259, 
1768, 294500, -4563, -2281, 
1769, 294667, -4594, -2297, 
1770, 294833, -4613, -2306, 
1771, 295000, -4620, -2310, 
1772, 295167, -4613, -2306, 
1773, 295333, -4594, -2297, 
1774, 295500, -4563, -2281, 
1775, 295667, -4519, -2259, 
1776, 295833, -4462, -2231, 
1777, 296000, -4394, -2197, 
1778, 296167, -4313, -2156, 
1779, 296333, -4220, -2110, 
1780, 296500, -4116, -2058, 
1781, 296667, -4001, -2000, 
1782, 296833, -3874, -1937, 
1783, 297000, -3737, -1868, 
1784, 297167, -3590, -1795, 
1785, 297333, -3433, -1716, 
1786, 297500, -3266, -1633, 
1787, 297667, -3091, -1545, 
1788, 297833, -2907, -1453, 
1789, 298000, -2715, -1357, 
1790, 298167, -2516, -1258, 
1791, 298333, -2310, -1155, 
1792, 298500, -2097, -1048, 
1793, 298667, -1879, -939, 
1794, 298833, -1655, -827, 
1795, 299000, -1427, -713, 
1796, 299167, -1195, -597, 
1797, 299333, -960, -480, 
1798, 299500, -722, -361, 
1799, 299667, -482, -241, 
1800, 299833, -241, -120, 
1801, 300000, 0, 0, 
1802, 300167, 241, 120, 
1803, 300333, 482, 241, 
1804, 300500, 722, 361, 
1805, 300667, 960, 480, 
1806, 300833, 1195, 597, 
1807, 301000, 1427, 713, 
1808, 301167, 1655, 827, 
1809, 301333, 1879, 939, 
1810, 301500, 2097, 1048, 
1811, 301667, 2310, 1155, 
1812, 301833, 2516, 1258, 
1813, 302000, 2715, 1357, 
1814, 302167, 2907, 1453, 
1815, 302333, 3091, 1545, 
1816, 302500, 3266, 1633, 
1817, 302667, 3433, 1716, 
1818, 302833, 3590, 1795, 
1819, 303000, 3737, 1868, 
1820, 303167, 3874, 1937, 
1821, 303333, 4001, 2000, 
1822, 303500, 4116, 2058, 
1823, 303667, 4220, 2110, 
1824, 303833, 4313, 2156, 
1825, 304000, 4394, 2197, 
1826, 304167, 4462, 2231, 
1827, 304333, 4519, 2259, 
1828, 304500, 4563, 2281, 
1829, 304667, 4594, 2297, 
1830, 304833, 4613, 2306, 
1831, 305000, 4620, 2310, 
1832, 305167, 4613, 2306, 
1833, 305333, 4594, 2297, 
1834, 305500, 4563, 2281, 
1835, 305667, 4519, 2259, 
1836, 305833, 4462, 2231, 
1837, 306000, 4394, 2197, 
1838, 306167, 4313, 2156, 
1839, 306333, 4220, 2110, 
1840, 306500, 4116, 2058, 
1841, 306667, 4001, 2000, 
1842, 306833, 3874, 1937, 
1843, 307000, 3737, 1868, 
1844, 307167, 3590, 1795, 
1845, 307333, 3433, 1716, 
1846, 307500, 3266, 1633, 
1847, 307667, 3091, 1545, 
1848, 307833, 2907, 1453, 
1849, 308000, 2715, 1357, 
1850, 308167, 2516, 1258, 
1851, 308333, 2310, 1155, 
1852, 308500, 2097, 1048, 
1853, 308667, 1879, 939, 
1854, 308833, 1655, 827, 
1855, 309000, 1427, 713, 
1856, 309167, 1195, 597, 
1857, 309333, 960, 480, 
1858, 309500, 722, 361, 
1859, 309667, 482, 241, 
1860, 309833, 241, 120, 
1861, 310000, 0, 0, 
1862, 310167, -241, -120, 
1863, 310333, -482, -241, 
1864, 310500, -722, -361, 
1865, 310667, -960, -480, 
1866, 310833, -1195, -597, 
1867, 311000, -1427, -713, 
1868, 311167, -1655, -827, 
1869, 311333, -1879, -939, 
1870, 311500, -2097, -1048, 
1871, 311667, -2310, -1155, 
1872, 311833, -2516, -1258, 
1873, 312000, -2715, -1357, 
1874, 312167, -2907, -1453, 
1875, 312333, -3091, -1545, 
1876, 312500, -3266, -1633, 
1877, 312667, -3433, -1716, 
1878, 312833, -3590, -1795, 
1879, 313000, -3737, -1868, 
1880, 313167, -3874, -1937, 
1881, 313333, -4001, -2000, 
1882, 313500, -4116, -2058, 
1883, 313667, -4220, -2110, 
1884, 313833, -4313, -2156, 
1885, 314000, -4394, -2197, 
1886, 314167, -4462, -2231, 
1887, 314333, -4519, -2259, 
1888, 314500, -4563, -2281, 
1889, 314667, -4594, -2297, 
1890, 314833, -4613, -2306, 
1891, 315000, -4620, -2310, 
1892, 315167, -4613, -2306, 
1893, 315333, -4594, -2297, 
1894, 315500, -4563, -2281, 
1895, 315667, -4519, -2259, 
1896, 315833, -4462, -2231, 
1897, 316000, -4394, -2197, 
1898, 316167, -4313, -2156, 
1899, 316333, -4220, -2110, 
1900, 316500, -4116, -2058, 
1901, 316667, -4001, -2000, 
1902, 316833, -3874, -1937, 
1903, 317000, -3737, -1868, 
1904, 317167, -3590, -1795, 
1905, 317333, -3433, -1716, 
1906, 317500, -3266, -1633, 
1907, 317667, -3091, -1545, 
1908, 317833, -2907, -1453, 
1909, 318000, -2715, -1357, 
1910, 318167, -2516, -1258, 
1911, 318333, -2310, -1155, 
1912, 318500, -2097, -1048, 
1913, 318667, -1879, -939, 
1914, 318833, -1655, -827, 
1915, 319000, -1427, -713, 
1916, 319167, -1195, -597, 
1917, 319333, -960, -480, 
1918, 319500, -722, -361, 
1919, 319667, -482, -241, 
1920, 319833, -241, -120, 
1921, 320000, 0, 0, 
1922, 320167, 241, 120, 
1923, 320333, 482, 241, 
1924, 320500, 722, 361, 
1925, 320667, 960, 480, 
1926, 320833, 1195, 597, 
1927, 321000, 1427, 713, 
1928, 321167, 1655, 827, 
1929, 321333, 1879, 939, 
1930, 321500, 2097, 1048, 
1931, 321667, 2310, 1155, 
1932, 321833, 2516, 1258, 
1933, 322000, 2715, 1357, 
1934, 322167, 2907, 1453, 
1935, 322333, 3091, 1545, 
1936, 322500, 3266, 1633, 
1937, 322667, 3433, 1716, 
1938, 322833, 3590, 1795, 
1939, 323000, 3737, 1868, 
1940, 323167, 3874, 1937, 
1941, 323333, 4001, 2000, 
1942, 323500, 4116, 2058, 
1943, 323667, 4220, 2110, 
1944, 323833, 4313, 2156, 
1945, 324000, 4394, 2197, 
1946, 324167, 4462, 2231, 
1947, 324333, 4519, 2259, 
1948, 324500, 4563, 2281, 
1949, 324667, 4594, 2297, 
1950, 324833, 4613, 2306, 
1951, 325000, 4620, 2310, 
1952, 325167, 4613, 2306, 
1953, 325333, 4594, 2297, 
1954, 325500, 4563, 2281, 
1955, 325667, 4519, 2259, 
1956, 325833, 4462, 2231, 
1957, 326000, 4394, 2197, 
1958, 326167, 4313, 2156, 
1959, 326333, 4220, 2110, 
1960, 326500, 4116, 2058, 
1961, 326667, 4001, 2000, 
1962, 326833, 3874, 1937, 
1963, 327000, 3737, 1868, 
1964, 327167, 3590, 1795, 
1965, 327333, 3433, 1716, 
1966, 327500, 3266, 1633, 
1967, 327667, 3091, 1545, 
1968, 327833, 2907, 1453, 
1969, 328000, 2715, 1357, 
1970, 328167, 2516, 1258, 
1971, 328333, 2310, 1155, 
1972, 328500, 2097, 1048, 
1973, 328667, 1879, 939, 
1974, 328833, 1655, 827, 
1975, 329000, 1427, 713, 
1976, 329167, 1195, 597, 
1977, 329333, 960, 480, 
1978, 329500, 722, 361, 
1979, 329667, 482, 241, 
1980, 329833, 241, 120, 
1981, 330000, 0, 0, 
1982, 330167, -241, -120, 
1983, 330333, -482, -241, 
1984, 330500, -722, -361, 
1985, 330667, -960, -480, 
1986, 330833, -1195, -597, 
1987, 331000, -1427, -713, 
1988, 331167, -1655, -827, 
1989, 331333, -1879, -939, 
1990, 331500, -2097, -1048, 
1991, 331667, -2310, -1155, 
1992, 331833, -2516, -1258, 
1993, 332000, -2715, -1357, 
1994, 332167, -2907, -1453, 
1995, 332333, -3091, -1545, 
1996, 332500, -3266, -1633, 
1997, 332667, -3433, -1716, 
1998, 332833, -3590, -1795, 
1999, 333000, -3737, -1868, 
2000, 333167, -3874, -1937, 
2001, 333333, -4001, -2000, 
2002, 333500, -4116, -2058, 
2003, 333667, -4220, -2110, 
2004, 333833, -4313, -2156, 
2005, 334000, -4394, -2197, 
2006, 334167, -4462, -2231, 
2007, 334333, -4519, -2259, 
2008, 334500, -4563, -2281, 
2009, 334667, -4594, -2297, 
2010, 334833, -4613, -2306, 
2011, 335000, -4620, -2310, 
2012, 335167, -4613, -2306, 
2013, 335333, -4594, -2297, 
2014, 335500, -4563, -2281, 
2015, 335667, -4519, -2259, 
2016, 335833, -4462, -2231, 
2017, 336000, -4394, -2197, 
2018, 336167, -4313, -2156, 
2019, 336333, -4220, -2110, 
2020, 336500, -4116, -2058, 
2021, 336667, -4001, -2000, 
2022, 336833, -3874, -1937, 
2023, 337000, -3737, -1868, 
2024, 337167, -3590, -1795, 
2025, 337333, -3433, -1716, 
2026, 337500, -3266, -1633, 
2027, 337667, -3091, -1545, 
2028, 337833, -2907, -1453, 
2029, 338000, -2715, -1357, 
2030, 338167, -2516, -1258, 
2031, 338333, -2310, -1155, 
2032, 338500, -2097, -1048, 
2033, 338667, -1879, -939, 
2034, 338833, -1655, -827, 
2035, 339000, -1427, -713, 
2036, 339167, -1195, -597, 
2037, 339333, -960, -480, 
2038, 339500, -722, -361, 
2039, 339667, -482, -241, 
2040, 339833, -241, -120, 
2041, 340000, 0, 0, 
2042, 340167, 241, 120, 
2043, 340333, 482, 241, 
2044, 340500, 722, 361, 
2045, 340667, 960, 480, 
2046, 340833, 1195, 597, 
2047, 341000, 1427, 713, 
2048, 341167, 1655, 827, 
2049, 341333, 1879, 939, 
2050, 341500, 2097, 1048, 
2051, 341667, 2310, 1155, 
2052, 341833, 2516, 1258, 
2053, 342000, 2715, 1357, 
2054, 342167, 2907, 1453, 
2055, 342333, 3091, 1545, 
2056, 342500, 3266, 1633, 
2057, 342667, 3433, 1716, 
2058, 342833, 3590, 1795, 
2059, 343000, 3737, 1868, 
2060, 343167, 3874, 1937, 
2061, 343333, 4001, 2000, 
2062, 343500, 4116, 2058, 
2063, 343667, 4220, 2110, 
2064, 343833, 4313, 2156, 
2065, 344000, 4394, 2197, 
2066, 344167, 4462, 2231, 
2067, 344333, 4519, 2259, 
2068, 344500, 4563, 2281, 
2069, 344667, 4594, 2297, 
2070, 344833, 4613, 2306, 
2071, 345000, 4620, 2310, 
2072, 345167, 4613, 2306, 
2073, 345333, 4594, 2297, 
2074, 345500, 4563, 2281, 
2075, 345667, 4519, 2259, 
2076, 345833, 4462, 2231, 
2077, 346000, 4394, 2197, 
2078, 346167, 4313, 2156, 
2079, 346333, 4220, 2110, 
2080, 346500, 4116, 2058, 
2081, 346667, 4001, 2000, 
2082, 346833, 3874, 1937, 
2083, 347000, 3737, 1868, 
2084, 347167, 3590, 1795, 
2085, 347333, 3433, 1716, 
2086, 347500, 3266, 1633, 
2087, 347667, 3091, 1545, 
2088, 347833, 2907, 1453, 
2089, 348000, 2715, 1357, 
2090, 348167, 2516, 1258, 
2091, 348333, 2310, 1155, 
2092, 348500, 2097, 1048, 
2093, 348667, 1879, 939, 
2094, 348833, 1655, 827, 
2095, 349000, 1427, 713, 
2096, 349167, 1195, 597, 
2097, 349333, 960, 480, 
2098, 349500, 722, 361, 
2099, 349667, 482, 241, 
2100, 349833, 241, 120, 
2101, 350000, 0, 0, 
2102, 350167, -241, -120, 
2103, 350333, -482, -241, 
2104, 350500, -722, -361, 
2105, 350667, -960, -480, 
2106, 350833, -1195, -597, 
2107, 351000, -1427, -713, 
2108, 351167, -1655, -827, 
2109, 351333, -1879, -939, 
2110, 351500, -2097, -1048, 
2111, 351667, -2310, -1155, 
2112, 351833, -2516, -1258, 
2113, 352000, -2715, -1357, 
2114, 352167, -2907, -1453, 
2115, 352333, -3091, -1545, 
2116, 352500, -3266, -1633, 
2117, 352667, -3433, -1716, 
2118, 352833, -3590, -1795, 
2119, 353000, -3737, -1868, 
2120, 353167, -3874, -1937, 
2121, 353333, -4001, -2000, 
2122, 353500, -4116, -2058, 
2123, 353667, -4220, -2110, 
2124, 353833, -4313, -2156, 
2125, 354000, -4394, -2197, 
2126, 354167, -4462, -2231, 
2127, 354333, -4519, -2259, 
2128, 354500, -4563, -2281, 
2129, 354667, -4594, -2297, 
2130, 354833, -4613, -2306, 
2131, 355000, -4620, -2310, 
2132, 355167, -4613, -2306, 
2133, 355333, -4594, -2297, 
2134, 355500, -4563, -2281, 
2135, 355667, -4519, -2259, 
2136, 355833, -4462, -2231, 
2137, 356000, -4394, -2197, 
2138, 356167, -4313, -2156, 
2139, 356333, -4220, -2110, 
2140, 356500, -4116, -2058, 
2141, 356667, -4001, -2000, 
2142, 356833, -3874, -1937, 
2143, 357000, -3737, -1868, 
2144, 357167, -3590, -1795, 
2145, 357333, -3433, -1716, 
2146, 357500, -3266, -1633, 
2147, 357667, -3091, -1545, 
2148, 357833, -2907, -1453, 
2149, 358000, -2715, -1357, 
2150, 358167, -2516, -1258, 
2151, 358333, -2310, -1155, 
2152, 358500, -2097, -1048, 
2153, 358667, -1879, -939, 
2154, 358833, -1655, -827, 
2155, 359000, -1427, -713, 
2156, 359167, -1195, -597, 
2157, 359333, -960, -480, 
2158, 359500, -722, -361, 
2159, 359667, -482, -241, 
2160, 359833, -241, -120, 
2161, 360000, 0, 0, 
2162, 360167, 241, 120, 
2163, 360333, 482, 241, 
2164, 360500, 722, 361, 
2165, 360667, 960, 480, 
2166, 360833, 1195, 597, 
2167, 361000, 1427, 713, 
2168, 361167, 1655, 827, 
2169, 361333, 1879, 939, 
2170, 361500, 2097, 1048, 
2171, 361667, 2310, 1155, 
2172, 361833, 2516, 1258, 
2173, 362000, 2715, 1357, 
2174, 362167, 2907, 1453, 
2175, 362333, 3091, 1545, 
2176, 362500, 3266, 1633, 
2177, 362667, 3433, 1716, 
2178, 362833, 3590, 1795, 
2179, 363000, 3737, 1868, 
2180, 363167, 3874, 1937, 
2181, 363333, 4001, 2000, 
2182, 363500, 4116, 2058, 
2183, 363667, 4220, 2110, 
2184, 363833, 4313, 2156, 
2185, 364000, 4394, 2197, 
2186, 364167, 4462, 2231, 
2187, 364333, 4519, 2259, 
2188, 364500, 4563, 2281, 
2189, 364667, 4594, 2297, 
2190, 364833, 4613, 2306, 
2191, 365000, 4620, 2310, 
2192, 365167, 4613, 2306, 
2193, 365333, 4594, 2297, 
2194, 365500, 4563, 2281, 
2195, 365667, 4519, 2259, 
2196, 365833, 4462, 2231, 
2197, 366000, 4394, 2197, 
2198, 366167, 4313, 2156, 
2199, 366333, 4220, 2110, 
2200, 366500, 4116, 2058, 
2201, 366667, 4001, 2000, 
2202, 366833, 3874, 1937, 
2203, 367000, 3737, 1868, 
2204, 367167, 3590, 1795, 
2205, 367333, 3433, 1716, 
2206, 367500, 3266, 1633, 
2207, 367667, 3091, 1545, 
2208, 367833, 2907, 1453, 
2209, 368000, 2715, 1357, 
2210, 368167, 2516, 1258, 
2211, 368333, 2310, 1155, 
2212, 368500, 2097, 1048, 
2213, 368667, 1879, 939, 
2214, 368833, 1655, 827, 
2215, 369000, 1427, 713, 
2216, 369167, 1195, 597, 
2217, 369333, 960, 480, 
2218, 369500, 722, 361, 
2219, 369667, 482, 241, 
2220, 369833, 241, 120, 
2221, 370000, 0, 0, 
2222, 370167, -241, -120, 
2223, 370333, -482, -241, 
2224, 370500, -722, -361, 
2225, 370667, -960, -480, 
2226, 370833, -1195, -597, 
2227, 371000, -1427, -713, 
2228, 371167, -1655, -827, 
2229, 371333, -1879, -939, 
2230, 371500, -2097, -1048, 
2231, 371667, -2310, -1155, 
2232, 371833, -2516, -1258, 
2233, 372000, -2715, -1357, 
2234, 372167, -2907, -1453, 
2235, 372333, -3091, -1545, 
2236, 372500, -3266, -1633, 
2237, 372667, -3433, -1716, 
2238, 372833, -3590, -1795, 
2239, 373000, -3737, -1868, 
2240, 373167, -3874, -1937, 
2241, 373333, -4001, -2000, 
2242, 373500, -4116, -2058, 
2243, 373667, -4220, -2110, 
2244, 373833, -4313, -2156, 
2245, 374000, -4394, -2197, 
2246, 374167, -4462, -2231, 
2247, 374333, -4519, -2259, 
2248, 374500, -4563, -2281, 
2249, 374667, -4594, -2297, 
2250, 374833, -4613, -2306, 
2251, 375000, -4620, -2310, 
2252, 375167, -4613, -2306, 
2253, 375333, -4594, -2297, 
2254, 375500, -4563, -2281, 
2255, 375667, -4519, -2259, 
2256, 375833, -4462, -2231, 
2257, 376000, -4394, -2197, 
2258, 376167, -4313, -2156, 
2259, 376333, -4220, -2110, 
2260, 376500, -4116, -2058, 
2261, 376667, -4001, -2000, 
2262, 376833, -3874, -1937, 
2263, 377000, -3737, -1868, 
2264, 377167, -3590, -1795, 
2265, 377333, -3433, -1716, 
2266, 377500, -3266, -1633, 
2267, 377667, -3091, -1545, 
2268, 377833, -2907, -1453, 
2269, 378000, -2715, -1357, 
2270, 378167, -2516, -1258, 
2271, 378333, -2310, -1155, 
2272, 378500, -2097, -1048, 
2273, 378667, -1879, -939, 
2274, 378833, -1655, -827, 
2275, 379000, -1427, -713, 
2276, 379167, -1195, -597, 
2277, 379333, -960, -480, 
2278, 379500, -722, -361, 
2279, 379667, -482, -241, 
2280, 379833, -241, -120, 
2281, 380000, 0, 0, 
2282, 380167, 241, 120, 
2283, 380333, 482, 241, 
2284, 380500, 722, 361, 
2285, 380667, 960, 480, 
2286, 380833, 1195, 597, 
2287, 381000, 1427, 713, 
2288, 381167, 1655, 827, 
2289, 381333, 1879, 939, 
2290, 381500, 2097, 1048, 
2291, 381667, 2310, 1155, 
2292, 381833, 2516, 1258, 
2293, 382000, 2715, 1357, 
2294, 382167, 2907, 1453, 
2295, 382333, 3091, 1545, 
2296, 382500, 3266, 1633, 
2297, 382667, 3433, 1716, 
2298, 382833, 3590, 1795, 
2299, 383000, 3737, 1868, 
2300, 383167, 3874, 1937, 
2301, 383333, 4001, 2000, 
2302, 383500, 4116, 2058, 
2303, 383667, 4220, 2110, 
2304, 383833, 4313, 2156, 
2305, 384000, 4394, 2197, 
2306, 384167, 4462, 2231, 
2307, 384333, 4519, 2259, 
2308, 384500, 4563, 2281, 
2309, 384667, 4594, 2297, 
2310, 384833, 4613, 2306, 
2311, 385000, 4620, 2310, 
2312, 385167, 4613, 2306, 
2313, 385333, 4594, 2297, 
2314, 385500, 4563, 2281, 
2315, 385667, 4519, 2259, 
2316, 385833, 4462, 2231, 
2317, 386000, 4394, 2197, 
2318, 386167, 4313, 2156, 
2319, 386333, 4220, 2110, 
2320, 386500, 4116, 2058, 
2321, 386667, 4001, 2000, 
2322, 386833, 3874, 1937, 
2323, 387000, 3737, 1868, 
2324, 387167, 3590, 1795, 
2325, 387333, 3433, 1716, 
2326, 387500, 3266, 1633, 
2327, 387667, 3091, 1545, 
2328, 387833, 2907, 1453, 
2329, 388000, 2715, 1357, 
2330, 388167, 2516, 1258, 
2331, 388333, 2310, 1155, 
2332, 388500, 2097, 1048, 
2333, 388667, 1879, 939, 
2334, 388833, 1655, 827, 
2335, 389000, 1427, 713, 
2336, 389167, 1195, 597, 
2337, 389333, 960, 480, 
2338, 389500, 722, 361, 
2339, 389667, 482, 241, 
2340, 389833, 241, 120, 
2341, 390000, 0, 0, 
2342, 390167, -241, -120, 
2343, 390333, -482, -241, 
2344, 390500, -722, -361, 
2345, 390667, -960, -480, 
2346, 390833, -1195, -597, 
2347, 391000, -1427, -713, 
2348, 391167, -1655, -827, 
2349, 391333, -1879, -939, 
2350, 391500, -2097, -1048, 
2351, 391667, -2310, -1155, 
2352, 391833, -2516, -1258, 
2353, 392000, -2715, -1357, 
2354, 392167, -2907, -1453, 
2355, 392333, -3091, -1545, 
2356, 392500, -3266, -1633, 
2357, 392667, -3433, -1716, 
2358, 392833, -3590, -1795, 
2359, 393000, -3737, -1868, 
2360, 393167, -3874, -1937, 
2361, 393333, -4001, -2000, 
2362, 393500, -4116, -2058, 
2363, 393667, -4220, -2110, 
2364, 393833, -4313, -2156, 
2365, 394000, -4394, -2197, 
2366, 394167, -4462, -2231, 
2367, 394333, -4519, -2259, 
2368, 394500, -4563, -2281, 
2369, 394667, -4594, -2297, 
2370, 394833, -4613, -2306, 
2371, 395000, -4620, -2310, 
2372, 395167, -4613, -2306, 
2373, 395333, -4594, -2297, 
2374, 395500, -4563, -2281, 
2375, 395667, -4519, -2259, 
2376, 395833, -4462, -2231, 
2377, 396000, -4394, -2197, 
2378, 396167, -4313, -2156, 
2379, 396333, -4220, -2110, 
2380, 396500, -4116, -2058, 
2381, 396667, -4001, -2000, 
2382, 396833, -3874, -1937, 
2383, 397000, -3737, -1868, 
2384, 397167, -3590, -1795, 
2385, 397333, -3433, -1716, 
2386, 397500, -3266, -1633, 
2387, 397667, -3091, -1545, 
2388, 397833, -2907, -1453, 
2389, 398000, -2715, -1357, 
2390, 398167, -2516, -1258, 
2391, 398333, -2310, -1155, 
2392, 398500, -2097, -1048, 
2393, 398667, -1879, -939, 
2394, 398833, -1655, -827, 
2395, 399000, -1427, -713, 
2396, 399167, -1195, -597, 
2397, 399333, -960, -480, 
2398, 399500, -722, -361, 
2399, 399667, -482, -241, 
2400, 399833, -241, -120, 
2401, 400000, 0, 0, 
2402, 400167, 241, 120, 
2403, 400333, 482, 241, 
2404, 400500, 722, 361, 
2405, 400667, 960, 480, 
2406, 400833, 1195, 597, 
2407, 401000, 1427, 713, 
2408, 401167, 1655, 827, 
2409, 401333, 1879, 939, 
2410, 401500, 2097, 1048, 
2411, 401667, 2310, 1155, 
2412, 401833, 2516, 1258, 
2413, 402000, 2715, 1357, 
2414, 402167, 2907, 1453, 
2415, 402333, 3091, 1545, 
2416, 402500, 3266, 1633, 
2417, 402667, 3433, 1716, 
2418, 402833, 3590, 1795, 
2419, 403000, 3737, 1868, 
2420, 403167, 3874, 1937, 
2421, 403333, 4001, 2000, 
2422, 403500, 4116, 2058, 
2423, 403667, 4220, 2110, 
2424, 403833, 4313, 2156, 
2425, 404000, 4394, 2197, 
2426, 404167, 4462, 2231, 
2427, 404333, 4519, 2259, 
2428, 404500, 4563, 2281, 
2429, 404667, 4594, 2297, 
2430, 404833, 4613, 2306, 
2431, 405000, 4620, 2310, 
2432, 405167, 4613, 2306, 
2433, 405333, 4594, 2297, 
2434, 405500, 4563, 2281, 
2435, 405667, 4519, 2259, 
2436, 405833, 4462, 2231, 
2437, 406000, 4394, 2197, 
2438, 406167, 4313, 2156, 
2439, 406333, 4220, 2110, 
2440, 406500, 4116, 2058, 
2441, 406667, 4001, 2000, 
2442, 406833, 3874, 1937, 
2443, 407000, 3737, 1868, 
2444, 407167, 3590, 1795, 
2445, 407333, 3433, 1716, 
2446, 407500, 3266, 1633, 
2447, 407667, 3091, 1545, 
2448, 407833, 2907, 1453, 
2449, 408000, 2715, 1357, 
2450, 408167, 2516, 1258, 
2451, 408333, 2310, 1155, 
2452, 408500, 2097, 1048, 
2453, 408667, 1879, 939, 
2454, 408833, 1655, 827, 
2455, 409000, 1427, 713, 
2456, 409167, 1195, 597, 
2457, 409333, 960, 480, 
2458, 409500, 722, 361, 
2459, 409667, 482, 241, 
2460, 409833, 241, 120, 
2461, 410000, 0, 0, 
2462, 410167, -241, -120, 
2463, 410333, -482, -241, 
2464, 410500, -722, -361, 
2465, 410667, -960, -480, 
2466, 410833, -1195, -597, 
2467, 411000, -1427, -713, 
2468, 411167, -1655, -827, 
2469, 411333, -1879, -939, 
2470, 411500, -2097, -1048, 
2471, 411667, -2310, -1155, 
2472, 411833, -2516, -1258, 
2473, 412000, -2715, -1357, 
2474, 412167, -2907, -1453, 
2475, 412333, -3091, -1545, 
2476, 412500, -3266, -1633, 
2477, 412667, -3433, -1716, 
2478, 412833, -3590, -1795, 
2479, 413000, -3737, -1868, 
2480, 413167, -3874, -1937, 
2481, 413333, -4001, -2000, 
2482, 413500, -4116, -2058, 
2483, 413667, -4220, -2110, 
2484, 413833, -4313, -2156, 
2485, 414000, -4394, -2197, 
2486, 414167, -4462, -2231, 
2487, 414333, -4519, -2259, 
2488, 414500, -4563, -2281, 
2489, 414667, -4594, -2297, 
2490, 414833, -4613, -2306, 
2491, 415000, -4620, -2310, 
2492, 415167, -4613, -2306, 
2493, 415333, -4594, -2297, 
2494, 415500, -4563, -2281, 
2495, 415667, -4519, -2259, 
2496, 415833, -4462, -2231, 
2497, 416000, -4394, -2197, 
2498, 416167, -4313, -2156, 
2499, 416333, -4220, -2110, 
2500, 416500, -4116, -2058, 
2501, 416667, -4001, -2000, 
2502, 416833, -3874, -1937, 
2503, 417000, -3737, -1868, 
2504, 417167, -3590, -1795, 
2505, 417333, -3433, -1716, 
2506, 417500, -3266, -1633, 
2507, 417667, -3091, -1545, 
2508, 417833, -2907, -1453, 
2509, 418000, -2715, -1357, 
2510, 418167, -2516, -1258, 
2511, 418333, -2310, -1155, 
2512, 418500, -2097, -1048, 
2513, 418667, -1879, -939, 
2514, 418833, -1655, -827, 
2515, 419000, -1427, -713, 
2516, 419167, -1195, -597, 
2517, 419333, -960, -480, 
2518, 419500, -722, -361, 
2519, 419667, -482, -241, 
2520, 419833, -241, -120, 
2521, 420000, 0, 0, 
2522, 420167, 241, 120, 
2523, 420333, 482, 241, 
2524, 420500, 722, 361, 
2525, 420667, 960, 480, 
2526, 420833, 1195, 597, 
2527, 421000, 1427, 713, 
2528, 421167, 1655, 827, 
2529, 421333, 1879, 939, 
2530, 421500, 2097, 1048, 
2531, 421667, 2310, 1155, 
2532, 421833, 2516, 1258, 
2533, 422000, 2715, 1357, 
2534, 422167, 2907, 1453, 
2535, 422333, 3091, 1545, 
2536, 422500, 3266, 1633, 
2537, 422667, 3433, 1716, 
2538, 422833, 3590, 1795, 
2539, 423000, 3737, 1868, 
2540, 423167, 3874, 1937, 
2541, 423333, 4001, 2000, 
2542, 423500, 4116, 2058, 
2543, 423667, 4220, 2110, 
2544, 423833, 4313, 2156, 
2545, 424000, 4394, 2197, 
2546, 424167, 4462, 2231, 
2547, 424333, 4519, 2259, 
2548, 424500, 4563, 2281, 
2549, 424667, 4594, 2297, 
2550, 424833, 4613, 2306, 
2551, 425000, 4620, 2310, 
2552, 425167, 4613, 2306, 
2553, 425333, 4594, 2297, 
2554, 425500, 4563, 2281, 
2555, 425667, 4519, 2259, 
2556, 425833, 4462, 2231, 
2557, 426000, 4394, 2197, 
2558, 426167, 4313, 2156, 
2559, 426333, 4220, 2110, 
2560, 426500, 4116, 2058, 
2561, 426667, 4001, 2000, 
2562, 426833, 3874, 1937, 
2563, 427000, 3737, 1868, 
2564, 427167, 3590, 1795, 
2565, 427333, 3433, 1716, 
2566, 427500, 3266, 1633, 
2567, 427667, 3091, 1545, 
2568, 427833, 2907, 1453, 
2569, 428000, 2715, 1357, 
2570, 428167, 2516, 1258, 
2571, 428333, 2310, 1155, 
2572, 428500, 2097, 1048, 
2573, 428667, 1879, 939, 
2574, 428833, 1655, 827, 
2575, 429000, 1427, 713, 
2576, 429167, 1195, 597, 
2577, 429333, 960, 480, 
2578, 429500, 722, 361, 
2579, 429667, 482, 241, 
2580, 429833, 241, 120, 
2581, 430000, 0, 0, 
2582, 430167, -241, -120, 
2583, 430333, -482, -241, 
2584, 430500, -722, -361, 
2585, 430667, -960, -480, 
2586, 430833, -1195, -597, 
2587, 431000, -1427, -713, 
2588, 431167, -1655, -827, 
2589, 431333, -1879, -939, 
2590, 431500, -2097, -1048, 
2591, 431667, -2310, -1155, 
2592, 431833, -2516, -1258, 
2593, 432000, -2715, -1357, 
2594, 432167, -2907, -1453, 
